dataset,manipulation_type,source_path,issue,detail
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/828.mp4,ok,frame_count=319
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/355_748.mp4,ok,frame_count=499
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/398.mp4,ok,frame_count=582
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/277_335.mp4,ok,frame_count=384
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/404_429.mp4,ok,frame_count=457
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/289_228.mp4,ok,frame_count=556
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/515_519.mp4,ok,frame_count=751
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/385.mp4,ok,frame_count=349
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/726_713.mp4,ok,frame_count=527
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/161_141.mp4,ok,frame_count=369
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/022_489.mp4,ok,frame_count=566
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/352_319.mp4,ok,frame_count=717
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/280.mp4,ok,frame_count=606
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/858_861.mp4,ok,frame_count=483
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/525_509.mp4,ok,frame_count=517
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/428.mp4,ok,frame_count=540
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/180_105.mp4,ok,frame_count=569
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/258_246.mp4,ok,frame_count=496
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/924_917.mp4,ok,frame_count=1248
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/086_090.mp4,ok,frame_count=687
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/403_497.mp4,ok,frame_count=707
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/157_245.mp4,ok,frame_count=334
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/468.mp4,ok,frame_count=597
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/682.mp4,ok,frame_count=965
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/180_105.mp4,ok,frame_count=300
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/225_151.mp4,ok,frame_count=304
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/369.mp4,ok,frame_count=320
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/128.mp4,ok,frame_count=735
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/813_700.mp4,ok,frame_count=333
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/752_751.mp4,ok,frame_count=331
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/032_944.mp4,ok,frame_count=310
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/911_910.mp4,ok,frame_count=292
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/785_736.mp4,ok,frame_count=413
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/071.mp4,ok,frame_count=453
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/252_266.mp4,ok,frame_count=465
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/700.mp4,ok,frame_count=333
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/086.mp4,ok,frame_count=935
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/321_288.mp4,ok,frame_count=543
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/913_893.mp4,ok,frame_count=537
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/428_466.mp4,ok,frame_count=334
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/377_333.mp4,ok,frame_count=398
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/439_441.mp4,ok,frame_count=305
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/128_896.mp4,ok,frame_count=735
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/258_246.mp4,ok,frame_count=496
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/199.mp4,ok,frame_count=368
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/488_399.mp4,ok,frame_count=862
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/252_266.mp4,ok,frame_count=465
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/053_095.mp4,ok,frame_count=417
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/938_987.mp4,ok,frame_count=575
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/620_619.mp4,ok,frame_count=628
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/743_750.mp4,ok,frame_count=311
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/086_090.mp4,ok,frame_count=935
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/821.mp4,ok,frame_count=423
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/165.mp4,ok,frame_count=387
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/425_485.mp4,ok,frame_count=336
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/575.mp4,ok,frame_count=557
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/028_068.mp4,ok,frame_count=434
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/403_497.mp4,ok,frame_count=621
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/721_715.mp4,ok,frame_count=581
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/138_142.mp4,ok,frame_count=410
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/037.mp4,ok,frame_count=454
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/779_794.mp4,ok,frame_count=306
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/692_610.mp4,ok,frame_count=354
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/149_152.mp4,ok,frame_count=313
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/299.mp4,ok,frame_count=314
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/037_072.mp4,ok,frame_count=454
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/589_565.mp4,ok,frame_count=430
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/803_017.mp4,ok,frame_count=297
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/260_331.mp4,ok,frame_count=302
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/398_457.mp4,ok,frame_count=582
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/911_910.mp4,ok,frame_count=292
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/943_942.mp4,ok,frame_count=470
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/717_684.mp4,ok,frame_count=374
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/924_917.mp4,ok,frame_count=448
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/693_698.mp4,ok,frame_count=304
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/138_142.mp4,ok,frame_count=410
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/790.mp4,ok,frame_count=690
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/807_273.mp4,ok,frame_count=322
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/740_796.mp4,ok,frame_count=348
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/022.mp4,ok,frame_count=325
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/943_942.mp4,ok,frame_count=470
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/419_824.mp4,ok,frame_count=487
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/590_034.mp4,ok,frame_count=600
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/587_535.mp4,ok,frame_count=626
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/584_823.mp4,ok,frame_count=475
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/252.mp4,ok,frame_count=572
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/282_238.mp4,ok,frame_count=622
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/835.mp4,ok,frame_count=426
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/639_841.mp4,ok,frame_count=519
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/920.mp4,ok,frame_count=371
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/376_381.mp4,ok,frame_count=578
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/113_983.mp4,ok,frame_count=406
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/832_762.mp4,ok,frame_count=553
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/700_813.mp4,ok,frame_count=333
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/861_858.mp4,ok,frame_count=483
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/236_237.mp4,ok,frame_count=651
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/103_082.mp4,ok,frame_count=316
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/087_081.mp4,ok,frame_count=309
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/164_216.mp4,ok,frame_count=476
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/277.mp4,ok,frame_count=966
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/374_407.mp4,ok,frame_count=504
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/394_373.mp4,ok,frame_count=420
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/980.mp4,ok,frame_count=383
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/425_485.mp4,ok,frame_count=803
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/419_824.mp4,ok,frame_count=487
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/214_255.mp4,ok,frame_count=462
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/813.mp4,ok,frame_count=360
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/355_748.mp4,ok,frame_count=318
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/321_288.mp4,ok,frame_count=543
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/032_944.mp4,ok,frame_count=310
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/394_373.mp4,ok,frame_count=602
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/071_054.mp4,ok,frame_count=368
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/638_640.mp4,ok,frame_count=306
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/807_273.mp4,ok,frame_count=322
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/602_397.mp4,ok,frame_count=667
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/435_456.mp4,ok,frame_count=476
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/189_200.mp4,ok,frame_count=512
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/387.mp4,ok,frame_count=528
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/712_716.mp4,ok,frame_count=550
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/066_062.mp4,ok,frame_count=423
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/954.mp4,ok,frame_count=376
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/028_068.mp4,ok,frame_count=401
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/526.mp4,ok,frame_count=838
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/616_614.mp4,ok,frame_count=663
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/428_466.mp4,ok,frame_count=334
FF++,Deepfakes,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Deepfakes/c23/videos/625_650.mp4,ok,frame_count=332
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/913_893.mp4,ok,frame_count=537
FF++,FaceSwap,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/FaceSwap/c23/videos/938_987.mp4,ok,frame_count=369
FF++,NeuralTextures,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/NeuralTextures/c23/videos/332_051.mp4,ok,frame_count=695
FF++,real,/content/drive/MyDrive/TrueScan/datasets/ffpp/original_sequences/youtube/c23/videos/523.mp4,ok,frame_count=375
FF++,Face2Face,/content/drive/MyDrive/TrueScan/datasets/ffpp/manipulated_sequences/Face2Face/c23/videos/355_748.mp4,ok,frame_count=318
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id46_0001.mp4,ok,frame_count=330
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id46_id45_0008.mp4,ok,frame_count=309
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id39_0006.mp4,ok,frame_count=335
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id6_id0_0006.mp4,ok,frame_count=294
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id16_id2_0001.mp4,ok,frame_count=316
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id16_0003.mp4,ok,frame_count=303
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id48_0004.mp4,ok,frame_count=329
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id3_id6_0003.mp4,ok,frame_count=372
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id31_0002.mp4,ok,frame_count=361
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id56_0009.mp4,ok,frame_count=297
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id27_id26_0002.mp4,ok,frame_count=340
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id40_id39_0008.mp4,ok,frame_count=310
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id20_0005.mp4,ok,frame_count=324
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id30_0001.mp4,ok,frame_count=508
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00248.mp4,ok,frame_count=480
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id52_0001.mp4,ok,frame_count=466
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00150.mp4,ok,frame_count=461
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id35_id31_0003.mp4,ok,frame_count=454
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id34_0000.mp4,ok,frame_count=480
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id12_0004.mp4,ok,frame_count=339
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id48_0001.mp4,ok,frame_count=310
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id22_0002.mp4,ok,frame_count=283
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00176.mp4,ok,frame_count=605
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00025.mp4,ok,frame_count=470
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id28_0002.mp4,ok,frame_count=319
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00048.mp4,ok,frame_count=484
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00225.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id21_0005.mp4,ok,frame_count=458
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id23_id38_0001.mp4,ok,frame_count=309
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00079.mp4,ok,frame_count=386
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00193.mp4,ok,frame_count=353
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00148.mp4,ok,frame_count=459
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id13_0000.mp4,ok,frame_count=327
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id37_id33_0006.mp4,ok,frame_count=454
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id39_id42_0000.mp4,ok,frame_count=321
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id34_0001.mp4,ok,frame_count=419
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id40_0006.mp4,ok,frame_count=317
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id20_id21_0001.mp4,ok,frame_count=306
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id4_id3_0007.mp4,ok,frame_count=446
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id61_id5_0000.mp4,ok,frame_count=420
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id9_0000.mp4,ok,frame_count=448
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id5_id61_0003.mp4,ok,frame_count=497
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-real/id47_0002.mp4,ok,frame_count=323
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id40_id48_0001.mp4,ok,frame_count=320
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id2_id37_0006.mp4,ok,frame_count=380
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id17_id20_0004.mp4,ok,frame_count=306
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id29_id30_0005.mp4,ok,frame_count=468
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id56_0001.mp4,ok,frame_count=460
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00102.mp4,ok,frame_count=457
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id51_id54_0009.mp4,ok,frame_count=527
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id34_id31_0006.mp4,ok,frame_count=441
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id7_id12_0000.mp4,ok,frame_count=280
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id33_id30_0002.mp4,ok,frame_count=452
CelebDF-v2,real,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/YouTube-real/00286.mp4,ok,frame_count=462
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id21_id26_0002.mp4,ok,frame_count=334
CelebDF-v2,fake,/content/drive/MyDrive/TrueScan/datasets/celeb_df/extracted/Celeb-synthesis/id49_id50_0008.mp4,ok,frame_count=311
